file,ark,rotation,rad,dx,dy,x,y,cx,cy,unrotated,rotated
UCD_Lehmann_1655,d7k885-013,359.56,6.27550585847081,-16,23,6032,-4046,3016,-2023,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-013/svc:iiif/full/full/359.56/default.jpg
UCD_Lehmann_1647,d7k885-005,359.35,6.27184066704162,-23,34,6046,-4068,3023,-2034,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-005/svc:iiif/full/full/359.35/default.jpg
UCD_Lehmann_1654,d7k885-012,358.63,6.25927429642726,-47,72,6094,-4144,3047,-2072,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-012/svc:iiif/full/full/358.63/default.jpg
UCD_Lehmann_1650,d7k885-008,359.34,6.27166613411642,-23,35,6046,-4070,3023,-2035,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-008/svc:iiif/full/full/359.34/default.jpg
UCD_Lehmann_1649,d7k885-007,359.7,6.2779493194236,-11,16,6022,-4032,3011,-2016,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-007/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-007/svc:iiif/full/full/359.7/default.jpg
UCD_Lehmann_1644,d7k885-002,359.19,6.26904814023843,-28,43,6056,-4086,3028,-2043,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-002/svc:iiif/full/full/359.19/default.jpg
UCD_Lehmann_1646,d7k885-004,359.57,6.27568039139601,-15,23,6030,-4046,3015,-2023,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-004/svc:iiif/full/full/359.57/default.jpg
UCD_Lehmann_1648,d7k885-006,359.06,6.26677921221084,-33,49,6066,-4098,3033,-2049,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7k885/media/images/d7k885-006/svc:iiif/full/full/359.06/default.jpg
UCD_Lehmann_0601,d7xw26-037,0.83,0.0144862327915529,-44,29,4088,-6058,2044,-3029,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-037/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-037/svc:iiif/full/full/0.83/default.jpg
UCD_Lehmann_0623,d7xw26-059,0.62,0.0108210413623648,-33,22,4066,-6044,2033,-3022,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-059/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-059/svc:iiif/full/full/0.62/default.jpg
UCD_Lehmann_0625,d7xw26-061,0.66,0.0115191730631626,-35,23,4070,-6046,2035,-3023,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-061/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-061/svc:iiif/full/full/0.66/default.jpg
UCD_Lehmann_0586,d7xw26-022,0.49,0.00855211333477221,-26,17,4052,-6034,2026,-3017,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-022/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-022/svc:iiif/full/full/0.49/default.jpg
UCD_Lehmann_0596,d7xw26-032,0.45,0.00785398163397448,-24,16,4048,-6032,2024,-3016,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-032/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-032/svc:iiif/full/full/0.45/default.jpg
UCD_Lehmann_0594,d7xw26-030,0.26,0.00453785605518526,-14,10,4028,-6020,2014,-3010,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-030/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-030/svc:iiif/full/full/0.26/default.jpg
UCD_Lehmann_0598,d7xw26-034,359.79,6.2795201157504,-11,8,4022,-6016,2011,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-034/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-034/svc:iiif/full/full/359.79/default.jpg
UCD_Lehmann_0584,d7xw26-020,0.83,0.0144862327915529,-44,29,4088,-6058,2044,-3029,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-020/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-020/svc:iiif/full/full/0.83/default.jpg
UCD_Lehmann_0583,d7xw26-019,0.98,0.0171042266695444,-52,34,4104,-6068,2052,-3034,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-019/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-019/svc:iiif/full/full/0.98/default.jpg
UCD_Lehmann_0604,d7xw26-040,359.5,6.27445866091962,-27,18,4054,-6036,2027,-3018,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-040/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-040/svc:iiif/full/full/359.5/default.jpg
UCD_Lehmann_0592,d7xw26-028,0.49,0.00855211333477221,-26,17,4052,-6034,2026,-3017,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-028/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-028/svc:iiif/full/full/0.49/default.jpg
UCD_Lehmann_0587,d7xw26-023,1.32,0.0230383461263252,-69,46,4138,-6092,2069,-3046,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-023/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-023/svc:iiif/full/full/1.32/default.jpg
UCD_Lehmann_0624,d7xw26-060,359.23,6.26974627193923,-41,27,4082,-6054,2041,-3027,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-060/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-060/svc:iiif/full/full/359.23/default.jpg
UCD_Lehmann_0597,d7xw26-033,0.69,0.0120427718387609,-36,24,4072,-6048,2036,-3024,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-033/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-033/svc:iiif/full/full/0.69/default.jpg
UCD_Lehmann_0568,d7xw26-004,0.3,0.00523598775598299,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-004/svc:iiif/full/full/0.3/default.jpg
UCD_Lehmann_0609,d7xw26-045,0.52,0.00907571211037051,-28,19,4056,-6038,2028,-3019,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-045/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-045/svc:iiif/full/full/0.52/default.jpg
UCD_Lehmann_0585,d7xw26-021,0.81,0.0141371669411541,-43,28,4086,-6056,2043,-3028,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-021/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-021/svc:iiif/full/full/0.81/default.jpg
UCD_Lehmann_0567,d7xw26-003,1.59,0.0277507351067098,-83,55,4166,-6110,2083,-3055,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-003/svc:iiif/full/full/1.59/default.jpg
UCD_Lehmann_0608,d7xw26-044,0.14,0.00244346095279206,-8,5,4016,-6010,2008,-3005,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-044/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-044/svc:iiif/full/full/0.14/default.jpg
UCD_Lehmann_0599,d7xw26-035,0.95,0.0165806278939461,-50,33,4100,-6066,2050,-3033,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-035/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-035/svc:iiif/full/full/0.95/default.jpg
UCD_Lehmann_0610,d7xw26-046,359.12,6.26782640976204,-46,31,4092,-6062,2046,-3031,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-046/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-046/svc:iiif/full/full/359.12/default.jpg
UCD_Lehmann_0572,d7xw26-008,0.15,0.00261799387799149,-8,6,4016,-6012,2008,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-008/svc:iiif/full/full/0.15/default.jpg
UCD_Lehmann_0629,d7xw26-065,0.88,0.0153588974175501,-46,31,4092,-6062,2046,-3031,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-065/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-065/svc:iiif/full/full/0.88/default.jpg
UCD_Lehmann_0569,d7xw26-005,1.75,0.0305432619099008,-91,60,4182,-6120,2091,-3060,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-005/svc:iiif/full/full/1.75/default.jpg
UCD_Lehmann_0615,d7xw26-051,0.59,0.0102974425867665,-31,21,4062,-6042,2031,-3021,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-051/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-051/svc:iiif/full/full/0.59/default.jpg
UCD_Lehmann_0600,d7xw26-036,359.61,6.27637852309681,-21,14,4042,-6028,2021,-3014,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-036/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-036/svc:iiif/full/full/359.61/default.jpg
UCD_Lehmann_0588,d7xw26-024,0.58,0.0101229096615671,-31,21,4062,-6042,2031,-3021,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-024/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-024/svc:iiif/full/full/0.58/default.jpg
UCD_Lehmann_0603,d7xw26-039,0.99,0.0172787595947439,-52,35,4104,-6070,2052,-3035,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-039/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-039/svc:iiif/full/full/0.99/default.jpg
UCD_Lehmann_0606,d7xw26-042,359.23,6.26974627193923,-41,27,4082,-6054,2041,-3027,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-042/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-042/svc:iiif/full/full/359.23/default.jpg
UCD_Lehmann_0595,d7xw26-031,0.89,0.0155334303427495,-47,31,4094,-6062,2047,-3031,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-031/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-031/svc:iiif/full/full/0.89/default.jpg
UCD_Lehmann_0602,d7xw26-038,358.84,6.26293948785645,-61,40,4122,-6080,2061,-3040,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-038/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-038/svc:iiif/full/full/358.84/default.jpg
UCD_Lehmann_0590,d7xw26-026,0.36,0.00628318530717959,-19,13,4038,-6026,2019,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-026/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-026/svc:iiif/full/full/0.36/default.jpg
UCD_Lehmann_0589,d7xw26-025,1.3,0.0226892802759263,-68,45,4136,-6090,2068,-3045,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-025/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-025/svc:iiif/full/full/1.3/default.jpg
UCD_Lehmann_0607,d7xw26-043,1.04,0.018151424220741,-55,36,4110,-6072,2055,-3036,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-043/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-043/svc:iiif/full/full/1.04/default.jpg
UCD_Lehmann_0571,d7xw26-007,1.97,0.0343829862642883,-102,67,4204,-6134,2102,-3067,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-007/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-007/svc:iiif/full/full/1.97/default.jpg
UCD_Lehmann_0593,d7xw26-029,1.11,0.0193731546971371,-58,39,4116,-6078,2058,-3039,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-029/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-029/svc:iiif/full/full/1.11/default.jpg
UCD_Lehmann_0591,d7xw26-027,0.65,0.0113446401379631,-34,23,4068,-6046,2034,-3023,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-027/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xw26/media/images/d7xw26-027/svc:iiif/full/full/0.65/default.jpg
UCD_Lehmann_3500,d7hs3t-012,359.67,6.27742572064801,-18,12,4036,-6024,2018,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-012/svc:iiif/full/full/359.67/default.jpg
UCD_Lehmann_3505,d7hs3t-017,359.77,6.2791710499,-13,9,4026,-6018,2013,-3009,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-017/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-017/svc:iiif/full/full/359.77/default.jpg
UCD_Lehmann_3496,d7hs3t-008,359.63,6.27672758894721,-20,13,4040,-6026,2020,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-008/svc:iiif/full/full/359.63/default.jpg
UCD_Lehmann_3492,d7hs3t-004,359.79,6.2795201157504,-11,8,4022,-6016,2011,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-004/svc:iiif/full/full/359.79/default.jpg
UCD_Lehmann_3501,d7hs3t-013,359.97,6.28266170840399,-2,2,4004,-6004,2002,-3002,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-013/svc:iiif/full/full/359.97/default.jpg
UCD_Lehmann_3493,d7hs3t-005,359.78,6.2793455828252,-12,8,4024,-6016,2012,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-005/svc:iiif/full/full/359.78/default.jpg
UCD_Lehmann_3502,d7hs3t-014,359.35,6.27184066704162,-34,23,4068,-6046,2034,-3023,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-014/svc:iiif/full/full/359.35/default.jpg
UCD_Lehmann_3494,d7hs3t-006,359.79,6.2795201157504,-11,8,4022,-6016,2011,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-006/svc:iiif/full/full/359.79/default.jpg
UCD_Lehmann_3504,d7hs3t-016,359.36,6.27201519996682,-34,23,4068,-6046,2034,-3023,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7hs3t/media/images/d7hs3t-016/svc:iiif/full/full/359.36/default.jpg
